timestamp,job_id,comm_id,rank,node_id,gpu_id,ras_state,latency_ms,unresponsive,timeout_count
t0068,train-job-001,comm-0,39,gpu-node-09,3,OK,8.14,0,0
t0068,train-job-001,comm-0,40,gpu-node-10,0,OK,16.55,0,0
t0068,train-job-001,comm-0,41,gpu-node-10,1,OK,16.41,0,0
t0068,train-job-001,comm-0,42,gpu-node-10,2,OK,11.32,0,0
t0068,train-job-001,comm-0,43,gpu-node-10,3,OK,12.41,0,0
t0068,train-job-001,comm-0,44,gpu-node-11,0,OK,12.39,0,0
t0068,train-job-001,comm-0,45,gpu-node-11,1,OK,11.95,0,0
t0068,train-job-001,comm-0,46,gpu-node-11,2,OK,12.13,0,0
t0068,train-job-001,comm-0,47,gpu-node-11,3,OK,13.37,0,0
t0069,train-job-001,comm-0,0,gpu-node-00,0,OK,11.68,0,0
t0069,train-job-001,comm-0,1,gpu-node-00,1,OK,11.51,0,0
t0069,train-job-001,comm-0,2,gpu-node-00,2,OK,11.68,0,0
t0069,train-job-001,comm-0,3,gpu-node-00,3,OK,12.46,0,0
t0069,train-job-001,comm-0,4,gpu-node-01,0,OK,14.01,0,0
t0069,train-job-001,comm-0,5,gpu-node-01,1,OK,13.53,0,0
t0069,train-job-001,comm-0,6,gpu-node-01,2,OK,11.12,0,0
t0069,train-job-001,comm-0,7,gpu-node-01,3,OK,11.49,0,0
t0069,train-job-001,comm-0,8,gpu-node-02,0,OK,12.6,0,0
t0069,train-job-001,comm-0,9,gpu-node-02,1,OK,12.59,0,0
t0069,train-job-001,comm-0,10,gpu-node-02,2,OK,13.34,0,0
t0069,train-job-001,comm-0,11,gpu-node-02,3,OK,12.07,0,0
t0069,train-job-001,comm-0,12,gpu-node-03,0,OK,11.57,0,0
t0069,train-job-001,comm-0,13,gpu-node-03,1,OK,9.87,0,0
t0069,train-job-001,comm-0,14,gpu-node-03,2,OK,8.38,0,0
t0069,train-job-001,comm-0,15,gpu-node-03,3,OK,12.9,0,0
t0069,train-job-001,comm-0,16,gpu-node-04,0,OK,15.71,0,0
t0069,train-job-001,comm-0,17,gpu-node-04,1,OK,14.69,0,0
t0069,train-job-001,comm-0,18,gpu-node-04,2,OK,11.25,0,0
t0069,train-job-001,comm-0,19,gpu-node-04,3,OK,12.16,0,0
t0069,train-job-001,comm-0,20,gpu-node-05,0,OK,11.64,0,0
t0069,train-job-001,comm-0,21,gpu-node-05,1,OK,13.52,0,0
t0069,train-job-001,comm-0,22,gpu-node-05,2,OK,14.47,0,0
t0069,train-job-001,comm-0,23,gpu-node-05,3,OK,15.24,0,0
t0069,train-job-001,comm-0,24,gpu-node-06,0,OK,13.14,0,0
t0069,train-job-001,comm-0,25,gpu-node-06,1,OK,13.71,0,0
t0069,train-job-001,comm-0,26,gpu-node-06,2,OK,13.54,0,0
t0069,train-job-001,comm-0,27,gpu-node-06,3,OK,12.57,0,0
t0069,train-job-001,comm-0,28,gpu-node-07,0,OK,11.16,0,0
t0069,train-job-001,comm-0,29,gpu-node-07,1,OK,11.87,0,0
t0069,train-job-001,comm-0,30,gpu-node-07,2,OK,9.11,0,0
t0069,train-job-001,comm-0,31,gpu-node-07,3,OK,9.44,0,0
t0069,train-job-001,comm-0,32,gpu-node-08,0,OK,10.44,0,0
t0069,train-job-001,comm-0,33,gpu-node-08,1,OK,10.08,0,0
t0069,train-job-001,comm-0,34,gpu-node-08,2,OK,13.27,0,0
t0069,train-job-001,comm-0,35,gpu-node-08,3,OK,11.91,0,0
t0069,train-job-001,comm-0,36,gpu-node-09,0,OK,14.38,0,0
t0069,train-job-001,comm-0,37,gpu-node-09,1,OK,14.94,0,0
t0069,train-job-001,comm-0,38,gpu-node-09,2,OK,13.04,0,0
t0069,train-job-001,comm-0,39,gpu-node-09,3,OK,9.39,0,0
t0069,train-job-001,comm-0,40,gpu-node-10,0,OK,12.39,0,0
t0069,train-job-001,comm-0,41,gpu-node-10,1,OK,9.61,0,0
t0069,train-job-001,comm-0,42,gpu-node-10,2,OK,14.35,0,0
t0069,train-job-001,comm-0,43,gpu-node-10,3,OK,15.94,0,0
t0069,train-job-001,comm-0,44,gpu-node-11,0,OK,13.05,0,0
t0069,train-job-001,comm-0,45,gpu-node-11,1,OK,9.42,0,0
t0069,train-job-001,comm-0,46,gpu-node-11,2,OK,13.49,0,0
t0069,train-job-001,comm-0,47,gpu-node-11,3,OK,9.68,0,0
t0070,train-job-001,comm-0,0,gpu-node-00,0,OK,12.68,0,0
t0070,train-job-001,comm-0,1,gpu-node-00,1,OK,13.72,0,0
t0070,train-job-001,comm-0,2,gpu-node-00,2,OK,13.04,0,0
t0070,train-job-001,comm-0,3,gpu-node-00,3,OK,13.83,0,0
t0070,train-job-001,comm-0,4,gpu-node-01,0,OK,11.24,0,0
t0070,train-job-001,comm-0,5,gpu-node-01,1,OK,11.37,0,0
t0070,train-job-001,comm-0,6,gpu-node-01,2,OK,12.64,0,0
t0070,train-job-001,comm-0,7,gpu-node-01,3,OK,11.59,0,0
t0070,train-job-001,comm-0,8,gpu-node-02,0,OK,13.53,0,0
t0070,train-job-001,comm-0,9,gpu-node-02,1,OK,10.84,0,0
t0070,train-job-001,comm-0,10,gpu-node-02,2,OK,12.92,0,0
t0070,train-job-001,comm-0,11,gpu-node-02,3,OK,16.02,0,0
t0070,train-job-001,comm-0,12,gpu-node-03,0,OK,5.55,0,0
t0070,train-job-001,comm-0,13,gpu-node-03,1,OK,12.51,0,0
t0070,train-job-001,comm-0,14,gpu-node-03,2,OK,10.49,0,0
t0070,train-job-001,comm-0,15,gpu-node-03,3,OK,13.98,0,0
t0070,train-job-001,comm-0,16,gpu-node-04,0,OK,14.14,0,0
t0070,train-job-001,comm-0,17,gpu-node-04,1,OK,13.25,0,0
t0070,train-job-001,comm-0,18,gpu-node-04,2,OK,12.36,0,0
t0070,train-job-001,comm-0,19,gpu-node-04,3,OK,8.25,0,0
t0070,train-job-001,comm-0,20,gpu-node-05,0,OK,12.62,0,0
t0070,train-job-001,comm-0,21,gpu-node-05,1,OK,12.21,0,0
t0070,train-job-001,comm-0,22,gpu-node-05,2,OK,16.05,0,0
t0070,train-job-001,comm-0,23,gpu-node-05,3,OK,9.7,0,0
t0070,train-job-001,comm-0,24,gpu-node-06,0,OK,12.31,0,0
t0070,train-job-001,comm-0,25,gpu-node-06,1,OK,12.38,0,0
t0070,train-job-001,comm-0,26,gpu-node-06,2,OK,11.8,0,0
t0070,train-job-001,comm-0,27,gpu-node-06,3,OK,12.07,0,0
t0070,train-job-001,comm-0,28,gpu-node-07,0,OK,11.32,0,0
t0070,train-job-001,comm-0,29,gpu-node-07,1,OK,11.32,0,0
t0070,train-job-001,comm-0,30,gpu-node-07,2,OK,11.45,0,0
t0070,train-job-001,comm-0,31,gpu-node-07,3,OK,13.35,0,0
t0070,train-job-001,comm-0,32,gpu-node-08,0,OK,10.83,0,0
t0070,train-job-001,comm-0,33,gpu-node-08,1,OK,11.07,0,0
t0070,train-job-001,comm-0,34,gpu-node-08,2,OK,11.92,0,0
t0070,train-job-001,comm-0,35,gpu-node-08,3,OK,12.74,0,0
t0070,train-job-001,comm-0,36,gpu-node-09,0,OK,10.99,0,0
t0070,train-job-001,comm-0,37,gpu-node-09,1,OK,12.97,0,0
t0070,train-job-001,comm-0,38,gpu-node-09,2,OK,10.39,0,0
t0070,train-job-001,comm-0,39,gpu-node-09,3,OK,12.65,0,0
t0070,train-job-001,comm-0,40,gpu-node-10,0,OK,13.78,0,0
t0070,train-job-001,comm-0,41,gpu-node-10,1,OK,8.05,0,0
t0070,train-job-001,comm-0,42,gpu-node-10,2,OK,14.28,0,0
t0070,train-job-001,comm-0,43,gpu-node-10,3,OK,11.12,0,0
t0070,train-job-001,comm-0,44,gpu-node-11,0,OK,10.82,0,0
t0070,train-job-001,comm-0,45,gpu-node-11,1,OK,7.45,0,0
t0070,train-job-001,comm-0,46,gpu-node-11,2,OK,11.26,0,0
t0070,train-job-001,comm-0,47,gpu-node-11,3,OK,9.52,0,0
t0071,train-job-001,comm-0,0,gpu-node-00,0,OK,12.18,0,0
t0071,train-job-001,comm-0,1,gpu-node-00,1,OK,13.31,0,0
t0071,train-job-001,comm-0,2,gpu-node-00,2,OK,12.41,0,0
t0071,train-job-001,comm-0,3,gpu-node-00,3,OK,9.58,0,0
t0071,train-job-001,comm-0,4,gpu-node-01,0,OK,8.95,0,0
t0071,train-job-001,comm-0,5,gpu-node-01,1,OK,14.43,0,0
t0071,train-job-001,comm-0,6,gpu-node-01,2,OK,13.9,0,0
t0071,train-job-001,comm-0,7,gpu-node-01,3,OK,9.39,0,0
t0071,train-job-001,comm-0,8,gpu-node-02,0,OK,11.22,0,0
t0071,train-job-001,comm-0,9,gpu-node-02,1,OK,12.78,0,0
t0071,train-job-001,comm-0,10,gpu-node-02,2,OK,8.12,0,0
t0071,train-job-001,comm-0,11,gpu-node-02,3,OK,11.82,0,0
t0071,train-job-001,comm-0,12,gpu-node-03,0,OK,12.97,0,0
t0071,train-job-001,comm-0,13,gpu-node-03,1,OK,13.56,0,0
t0071,train-job-001,comm-0,14,gpu-node-03,2,OK,10.96,0,0
t0071,train-job-001,comm-0,15,gpu-node-03,3,OK,9.9,0,0
t0071,train-job-001,comm-0,16,gpu-node-04,0,OK,13.37,0,0
t0071,train-job-001,comm-0,17,gpu-node-04,1,OK,11.27,0,0
t0071,train-job-001,comm-0,18,gpu-node-04,2,OK,13.48,0,0
t0071,train-job-001,comm-0,19,gpu-node-04,3,OK,10.37,0,0
t0071,train-job-001,comm-0,20,gpu-node-05,0,OK,12.41,0,0
t0071,train-job-001,comm-0,21,gpu-node-05,1,OK,12.57,0,0
t0071,train-job-001,comm-0,22,gpu-node-05,2,OK,10.37,0,0
t0071,train-job-001,comm-0,23,gpu-node-05,3,OK,10.77,0,0
t0071,train-job-001,comm-0,24,gpu-node-06,0,OK,10.75,0,0
t0071,train-job-001,comm-0,25,gpu-node-06,1,OK,10.65,0,0
t0071,train-job-001,comm-0,26,gpu-node-06,2,OK,11.8,0,0
t0071,train-job-001,comm-0,27,gpu-node-06,3,OK,11.31,0,0
t0071,train-job-001,comm-0,28,gpu-node-07,0,OK,10.01,0,0
t0071,train-job-001,comm-0,29,gpu-node-07,1,OK,9.52,0,0
t0071,train-job-001,comm-0,30,gpu-node-07,2,OK,6.53,0,0
t0071,train-job-001,comm-0,31,gpu-node-07,3,OK,13.32,0,0
t0071,train-job-001,comm-0,32,gpu-node-08,0,OK,14.83,0,0
t0071,train-job-001,comm-0,33,gpu-node-08,1,OK,14.53,0,0
t0071,train-job-001,comm-0,34,gpu-node-08,2,OK,12.99,0,0
t0071,train-job-001,comm-0,35,gpu-node-08,3,OK,12.0,0,0
t0071,train-job-001,comm-0,36,gpu-node-09,0,OK,11.03,0,0
t0071,train-job-001,comm-0,37,gpu-node-09,1,OK,12.69,0,0
t0071,train-job-001,comm-0,38,gpu-node-09,2,OK,9.04,0,0
t0071,train-job-001,comm-0,39,gpu-node-09,3,OK,12.39,0,0
t0071,train-job-001,comm-0,40,gpu-node-10,0,OK,7.73,0,0
t0071,train-job-001,comm-0,41,gpu-node-10,1,OK,11.17,0,0
t0071,train-job-001,comm-0,42,gpu-node-10,2,OK,14.62,0,0
t0071,train-job-001,comm-0,43,gpu-node-10,3,OK,11.89,0,0
t0071,train-job-001,comm-0,44,gpu-node-11,0,OK,11.25,0,0
t0071,train-job-001,comm-0,45,gpu-node-11,1,OK,14.25,0,0
t0071,train-job-001,comm-0,46,gpu-node-11,2,OK,12.05,0,0
t0071,train-job-001,comm-0,47,gpu-node-11,3,OK,10.25,0,0
t0072,train-job-001,comm-0,0,gpu-node-00,0,OK,14.57,0,0
t0072,train-job-001,comm-0,1,gpu-node-00,1,OK,13.24,0,0
t0072,train-job-001,comm-0,2,gpu-node-00,2,OK,10.41,0,0
t0072,train-job-001,comm-0,3,gpu-node-00,3,OK,14.06,0,0
t0072,train-job-001,comm-0,4,gpu-node-01,0,OK,13.24,0,0
t0072,train-job-001,comm-0,5,gpu-node-01,1,OK,11.41,0,0
t0072,train-job-001,comm-0,6,gpu-node-01,2,OK,10.99,0,0
t0072,train-job-001,comm-0,7,gpu-node-01,3,OK,10.6,0,0
t0072,train-job-001,comm-0,8,gpu-node-02,0,OK,12.21,0,0
t0072,train-job-001,comm-0,9,gpu-node-02,1,OK,10.63,0,0
t0072,train-job-001,comm-0,10,gpu-node-02,2,OK,11.28,0,0
t0072,train-job-001,comm-0,11,gpu-node-02,3,OK,12.43,0,0
t0072,train-job-001,comm-0,12,gpu-node-03,0,OK,10.43,0,0
t0072,train-job-001,comm-0,13,gpu-node-03,1,OK,11.68,0,0
t0072,train-job-001,comm-0,14,gpu-node-03,2,OK,12.33,0,0
t0072,train-job-001,comm-0,15,gpu-node-03,3,OK,10.33,0,0
t0072,train-job-001,comm-0,16,gpu-node-04,0,OK,11.91,0,0
t0072,train-job-001,comm-0,17,gpu-node-04,1,OK,11.53,0,0
t0072,train-job-001,comm-0,18,gpu-node-04,2,OK,12.65,0,0
t0072,train-job-001,comm-0,19,gpu-node-04,3,OK,10.98,0,0
t0072,train-job-001,comm-0,20,gpu-node-05,0,OK,6.93,0,0
t0072,train-job-001,comm-0,21,gpu-node-05,1,OK,11.75,0,0
t0072,train-job-001,comm-0,22,gpu-node-05,2,OK,13.3,0,0
t0072,train-job-001,comm-0,23,gpu-node-05,3,OK,13.32,0,0
t0072,train-job-001,comm-0,24,gpu-node-06,0,OK,9.93,0,0
t0072,train-job-001,comm-0,25,gpu-node-06,1,OK,9.44,0,0
t0072,train-job-001,comm-0,26,gpu-node-06,2,OK,12.32,0,0
t0072,train-job-001,comm-0,27,gpu-node-06,3,OK,11.36,0,0
t0072,train-job-001,comm-0,28,gpu-node-07,0,OK,9.4,0,0
t0072,train-job-001,comm-0,29,gpu-node-07,1,OK,11.96,0,0
t0072,train-job-001,comm-0,30,gpu-node-07,2,OK,13.24,0,0
t0072,train-job-001,comm-0,31,gpu-node-07,3,OK,10.8,0,0
t0072,train-job-001,comm-0,32,gpu-node-08,0,OK,12.91,0,0
t0072,train-job-001,comm-0,33,gpu-node-08,1,OK,9.65,0,0
t0072,train-job-001,comm-0,34,gpu-node-08,2,OK,10.49,0,0
t0072,train-job-001,comm-0,35,gpu-node-08,3,OK,12.97,0,0
t0072,train-job-001,comm-0,36,gpu-node-09,0,OK,15.05,0,0
t0072,train-job-001,comm-0,37,gpu-node-09,1,OK,11.77,0,0
t0072,train-job-001,comm-0,38,gpu-node-09,2,OK,7.42,0,0
t0072,train-job-001,comm-0,39,gpu-node-09,3,OK,15.54,0,0
t0072,train-job-001,comm-0,40,gpu-node-10,0,OK,13.12,0,0
t0072,train-job-001,comm-0,41,gpu-node-10,1,OK,10.39,0,0
t0072,train-job-001,comm-0,42,gpu-node-10,2,OK,12.06,0,0
t0072,train-job-001,comm-0,43,gpu-node-10,3,OK,13.09,0,0
t0072,train-job-001,comm-0,44,gpu-node-11,0,OK,12.57,0,0
t0072,train-job-001,comm-0,45,gpu-node-11,1,OK,9.93,0,0
t0072,train-job-001,comm-0,46,gpu-node-11,2,OK,9.59,0,0
t0072,train-job-001,comm-0,47,gpu-node-11,3,OK,8.76,0,0
t0073,train-job-001,comm-0,0,gpu-node-00,0,OK,11.33,0,0
t0073,train-job-001,comm-0,1,gpu-node-00,1,OK,9.79,0,0
t0073,train-job-001,comm-0,2,gpu-node-00,2,OK,15.18,0,0
t0073,train-job-001,comm-0,3,gpu-node-00,3,OK,11.9,0,0
t0073,train-job-001,comm-0,4,gpu-node-01,0,OK,13.44,0,0
t0073,train-job-001,comm-0,5,gpu-node-01,1,OK,11.58,0,0
t0073,train-job-001,comm-0,6,gpu-node-01,2,OK,9.71,0,0
t0073,train-job-001,comm-0,7,gpu-node-01,3,OK,11.4,0,0
t0073,train-job-001,comm-0,8,gpu-node-02,0,OK,14.22,0,0
t0073,train-job-001,comm-0,9,gpu-node-02,1,OK,9.31,0,0
t0073,train-job-001,comm-0,10,gpu-node-02,2,OK,10.4,0,0
t0073,train-job-001,comm-0,11,gpu-node-02,3,OK,12.31,0,0
t0073,train-job-001,comm-0,12,gpu-node-03,0,OK,8.64,0,0
t0073,train-job-001,comm-0,13,gpu-node-03,1,OK,11.01,0,0
t0073,train-job-001,comm-0,14,gpu-node-03,2,OK,8.98,0,0
t0073,train-job-001,comm-0,15,gpu-node-03,3,OK,11.41,0,0
t0073,train-job-001,comm-0,16,gpu-node-04,0,OK,12.82,0,0
t0073,train-job-001,comm-0,17,gpu-node-04,1,OK,13.74,0,0
t0073,train-job-001,comm-0,18,gpu-node-04,2,OK,11.54,0,0
t0073,train-job-001,comm-0,19,gpu-node-04,3,OK,14.06,0,0
t0073,train-job-001,comm-0,20,gpu-node-05,0,OK,9.82,0,0
t0073,train-job-001,comm-0,21,gpu-node-05,1,OK,13.39,0,0
t0073,train-job-001,comm-0,22,gpu-node-05,2,OK,10.08,0,0
t0073,train-job-001,comm-0,23,gpu-node-05,3,OK,13.11,0,0
t0073,train-job-001,comm-0,24,gpu-node-06,0,OK,15.6,0,0
t0073,train-job-001,comm-0,25,gpu-node-06,1,OK,11.77,0,0
t0073,train-job-001,comm-0,26,gpu-node-06,2,OK,14.47,0,0
t0073,train-job-001,comm-0,27,gpu-node-06,3,OK,12.55,0,0
t0073,train-job-001,comm-0,28,gpu-node-07,0,OK,10.41,0,0
t0073,train-job-001,comm-0,29,gpu-node-07,1,OK,13.09,0,0
t0073,train-job-001,comm-0,30,gpu-node-07,2,OK,12.52,0,0
t0073,train-job-001,comm-0,31,gpu-node-07,3,OK,10.39,0,0
t0073,train-job-001,comm-0,32,gpu-node-08,0,OK,16.18,0,0
t0073,train-job-001,comm-0,33,gpu-node-08,1,OK,15.48,0,0
t0073,train-job-001,comm-0,34,gpu-node-08,2,OK,13.91,0,0
t0073,train-job-001,comm-0,35,gpu-node-08,3,OK,11.83,0,0
t0073,train-job-001,comm-0,36,gpu-node-09,0,OK,11.39,0,0
t0073,train-job-001,comm-0,37,gpu-node-09,1,OK,10.9,0,0
t0073,train-job-001,comm-0,38,gpu-node-09,2,OK,10.81,0,0
t0073,train-job-001,comm-0,39,gpu-node-09,3,OK,14.4,0,0
t0073,train-job-001,comm-0,40,gpu-node-10,0,OK,13.96,0,0
t0073,train-job-001,comm-0,41,gpu-node-10,1,OK,9.04,0,0
t0073,train-job-001,comm-0,42,gpu-node-10,2,OK,15.33,0,0
t0073,train-job-001,comm-0,43,gpu-node-10,3,OK,12.6,0,0
t0073,train-job-001,comm-0,44,gpu-node-11,0,OK,13.58,0,0
t0073,train-job-001,comm-0,45,gpu-node-11,1,OK,11.76,0,0
t0073,train-job-001,comm-0,46,gpu-node-11,2,OK,11.41,0,0
t0073,train-job-001,comm-0,47,gpu-node-11,3,OK,10.82,0,0
t0074,train-job-001,comm-0,0,gpu-node-00,0,OK,12.64,0,0
t0074,train-job-001,comm-0,1,gpu-node-00,1,OK,13.85,0,0
t0074,train-job-001,comm-0,2,gpu-node-00,2,OK,14.6,0,0
t0074,train-job-001,comm-0,3,gpu-node-00,3,OK,11.88,0,0
t0074,train-job-001,comm-0,4,gpu-node-01,0,OK,15.93,0,0
t0074,train-job-001,comm-0,5,gpu-node-01,1,OK,11.59,0,0
t0074,train-job-001,comm-0,6,gpu-node-01,2,OK,14.71,0,0
t0074,train-job-001,comm-0,7,gpu-node-01,3,OK,11.72,0,0
t0074,train-job-001,comm-0,8,gpu-node-02,0,OK,14.61,0,0
t0074,train-job-001,comm-0,9,gpu-node-02,1,OK,13.31,0,0
t0074,train-job-001,comm-0,10,gpu-node-02,2,OK,12.91,0,0
t0074,train-job-001,comm-0,11,gpu-node-02,3,OK,11.01,0,0
t0074,train-job-001,comm-0,12,gpu-node-03,0,OK,11.91,0,0
t0074,train-job-001,comm-0,13,gpu-node-03,1,OK,12.46,0,0
t0074,train-job-001,comm-0,14,gpu-node-03,2,OK,13.38,0,0
t0074,train-job-001,comm-0,15,gpu-node-03,3,OK,11.25,0,0
t0074,train-job-001,comm-0,16,gpu-node-04,0,OK,14.87,0,0
t0074,train-job-001,comm-0,17,gpu-node-04,1,OK,10.66,0,0
t0074,train-job-001,comm-0,18,gpu-node-04,2,OK,13.66,0,0
t0074,train-job-001,comm-0,19,gpu-node-04,3,OK,11.61,0,0
t0074,train-job-001,comm-0,20,gpu-node-05,0,OK,11.57,0,0
t0074,train-job-001,comm-0,21,gpu-node-05,1,OK,10.02,0,0
t0074,train-job-001,comm-0,22,gpu-node-05,2,OK,14.63,0,0
t0074,train-job-001,comm-0,23,gpu-node-05,3,OK,9.8,0,0
t0074,train-job-001,comm-0,24,gpu-node-06,0,OK,12.03,0,0
t0074,train-job-001,comm-0,25,gpu-node-06,1,OK,14.78,0,0
t0074,train-job-001,comm-0,26,gpu-node-06,2,OK,12.49,0,0
t0074,train-job-001,comm-0,27,gpu-node-06,3,OK,11.01,0,0
t0074,train-job-001,comm-0,28,gpu-node-07,0,OK,12.53,0,0
t0074,train-job-001,comm-0,29,gpu-node-07,1,OK,11.48,0,0
t0074,train-job-001,comm-0,30,gpu-node-07,2,OK,11.11,0,0
t0074,train-job-001,comm-0,31,gpu-node-07,3,OK,12.53,0,0
t0074,train-job-001,comm-0,32,gpu-node-08,0,OK,11.04,0,0
t0074,train-job-001,comm-0,33,gpu-node-08,1,OK,12.31,0,0
t0074,train-job-001,comm-0,34,gpu-node-08,2,OK,13.13,0,0
t0074,train-job-001,comm-0,35,gpu-node-08,3,OK,8.34,0,0
t0074,train-job-001,comm-0,36,gpu-node-09,0,OK,13.14,0,0
t0074,train-job-001,comm-0,37,gpu-node-09,1,OK,10.73,0,0
t0074,train-job-001,comm-0,38,gpu-node-09,2,OK,9.05,0,0
t0074,train-job-001,comm-0,39,gpu-node-09,3,OK,13.38,0,0
t0074,train-job-001,comm-0,40,gpu-node-10,0,OK,10.54,0,0
t0074,train-job-001,comm-0,41,gpu-node-10,1,OK,13.14,0,0
t0074,train-job-001,comm-0,42,gpu-node-10,2,OK,13.27,0,0
t0074,train-job-001,comm-0,43,gpu-node-10,3,OK,14.77,0,0
t0074,train-job-001,comm-0,44,gpu-node-11,0,OK,14.08,0,0
t0074,train-job-001,comm-0,45,gpu-node-11,1,OK,15.64,0,0
t0074,train-job-001,comm-0,46,gpu-node-11,2,OK,9.51,0,0
t0074,train-job-001,comm-0,47,gpu-node-11,3,OK,12.03,0,0
t0075,train-job-001,comm-0,0,gpu-node-00,0,OK,9.73,0,0
t0075,train-job-001,comm-0,1,gpu-node-00,1,OK,11.41,0,0
t0075,train-job-001,comm-0,2,gpu-node-00,2,OK,9.2,0,0
t0075,train-job-001,comm-0,3,gpu-node-00,3,OK,12.93,0,0
t0075,train-job-001,comm-0,4,gpu-node-01,0,OK,12.22,0,0
t0075,train-job-001,comm-0,5,gpu-node-01,1,OK,12.68,0,0
t0075,train-job-001,comm-0,6,gpu-node-01,2,OK,13.83,0,0
t0075,train-job-001,comm-0,7,gpu-node-01,3,OK,10.91,0,0
t0075,train-job-001,comm-0,8,gpu-node-02,0,OK,13.45,0,0
t0075,train-job-001,comm-0,9,gpu-node-02,1,OK,15.12,0,0
t0075,train-job-001,comm-0,10,gpu-node-02,2,OK,9.81,0,0
t0075,train-job-001,comm-0,11,gpu-node-02,3,OK,12.85,0,0
t0075,train-job-001,comm-0,12,gpu-node-03,0,OK,16.03,0,0
t0075,train-job-001,comm-0,13,gpu-node-03,1,OK,9.8,0,0
t0075,train-job-001,comm-0,14,gpu-node-03,2,OK,11.67,0,0
t0075,train-job-001,comm-0,15,gpu-node-03,3,OK,10.17,0,0
t0075,train-job-001,comm-0,16,gpu-node-04,0,OK,14.59,0,0
t0075,train-job-001,comm-0,17,gpu-node-04,1,OK,11.84,0,0
t0075,train-job-001,comm-0,18,gpu-node-04,2,OK,12.55,0,0
t0075,train-job-001,comm-0,19,gpu-node-04,3,OK,12.22,0,0
t0075,train-job-001,comm-0,20,gpu-node-05,0,OK,12.07,0,0
t0075,train-job-001,comm-0,21,gpu-node-05,1,OK,10.02,0,0
t0075,train-job-001,comm-0,22,gpu-node-05,2,OK,10.26,0,0
t0075,train-job-001,comm-0,23,gpu-node-05,3,OK,10.85,0,0
t0075,train-job-001,comm-0,24,gpu-node-06,0,OK,11.03,0,0
t0075,train-job-001,comm-0,25,gpu-node-06,1,OK,15.84,0,0
t0075,train-job-001,comm-0,26,gpu-node-06,2,OK,13.52,0,0
t0075,train-job-001,comm-0,27,gpu-node-06,3,OK,14.06,0,0
t0075,train-job-001,comm-0,28,gpu-node-07,0,OK,12.85,0,0
t0075,train-job-001,comm-0,29,gpu-node-07,1,OK,13.7,0,0
t0075,train-job-001,comm-0,30,gpu-node-07,2,OK,12.99,0,0
t0075,train-job-001,comm-0,31,gpu-node-07,3,OK,8.62,0,0
t0075,train-job-001,comm-0,32,gpu-node-08,0,OK,13.1,0,0
t0075,train-job-001,comm-0,33,gpu-node-08,1,OK,11.41,0,0
t0075,train-job-001,comm-0,34,gpu-node-08,2,OK,10.59,0,0
t0075,train-job-001,comm-0,35,gpu-node-08,3,OK,12.26,0,0
t0075,train-job-001,comm-0,36,gpu-node-09,0,OK,8.67,0,0
t0075,train-job-001,comm-0,37,gpu-node-09,1,OK,9.91,0,0
t0075,train-job-001,comm-0,38,gpu-node-09,2,OK,14.83,0,0
t0075,train-job-001,comm-0,39,gpu-node-09,3,OK,12.21,0,0
t0075,train-job-001,comm-0,40,gpu-node-10,0,OK,16.95,0,0
t0075,train-job-001,comm-0,41,gpu-node-10,1,OK,10.7,0,0
t0075,train-job-001,comm-0,42,gpu-node-10,2,OK,5.99,0,0
t0075,train-job-001,comm-0,43,gpu-node-10,3,OK,11.43,0,0
t0075,train-job-001,comm-0,44,gpu-node-11,0,OK,13.05,0,0
t0075,train-job-001,comm-0,45,gpu-node-11,1,OK,8.58,0,0
t0075,train-job-001,comm-0,46,gpu-node-11,2,OK,15.01,0,0
t0075,train-job-001,comm-0,47,gpu-node-11,3,OK,10.9,0,0
t0076,train-job-001,comm-0,0,gpu-node-00,0,OK,13.11,0,0
t0076,train-job-001,comm-0,1,gpu-node-00,1,OK,11.65,0,0
t0076,train-job-001,comm-0,2,gpu-node-00,2,OK,13.0,0,0
t0076,train-job-001,comm-0,3,gpu-node-00,3,OK,8.38,0,0
t0076,train-job-001,comm-0,4,gpu-node-01,0,OK,11.56,0,0
t0076,train-job-001,comm-0,5,gpu-node-01,1,OK,12.24,0,0
t0076,train-job-001,comm-0,6,gpu-node-01,2,OK,10.65,0,0
t0076,train-job-001,comm-0,7,gpu-node-01,3,OK,13.89,0,0
t0076,train-job-001,comm-0,8,gpu-node-02,0,OK,10.64,0,0
t0076,train-job-001,comm-0,9,gpu-node-02,1,OK,9.39,0,0
t0076,train-job-001,comm-0,10,gpu-node-02,2,OK,13.43,0,0
t0076,train-job-001,comm-0,11,gpu-node-02,3,OK,10.11,0,0
t0076,train-job-001,comm-0,12,gpu-node-03,0,OK,13.53,0,0
t0076,train-job-001,comm-0,13,gpu-node-03,1,OK,10.59,0,0
t0076,train-job-001,comm-0,14,gpu-node-03,2,OK,10.21,0,0
t0076,train-job-001,comm-0,15,gpu-node-03,3,OK,12.35,0,0
t0076,train-job-001,comm-0,16,gpu-node-04,0,OK,12.58,0,0
t0076,train-job-001,comm-0,17,gpu-node-04,1,OK,13.71,0,0
t0076,train-job-001,comm-0,18,gpu-node-04,2,OK,10.84,0,0
t0076,train-job-001,comm-0,19,gpu-node-04,3,OK,15.57,0,0
t0076,train-job-001,comm-0,20,gpu-node-05,0,OK,11.08,0,0
t0076,train-job-001,comm-0,21,gpu-node-05,1,OK,11.33,0,0
